ID,Income.Group
42481,>50K
42482,>50K
42483,>50K
42484,<=50K
42485,<=50K
42486,<=50K
42487,>50K
42488,<=50K
42489,<=50K
42490,<=50K
42491,<=50K
42492,>50K
42493,<=50K
42494,<=50K
42495,<=50K
42496,<=50K
42497,<=50K
42498,<=50K
42499,<=50K
42500,<=50K
42501,>50K
42502,<=50K
42503,<=50K
42504,<=50K
42505,<=50K
42506,<=50K
42507,<=50K
42508,<=50K
42509,<=50K
42510,>50K
42511,<=50K
42512,<=50K
42513,<=50K
42514,<=50K
42515,>50K
42516,<=50K
42517,<=50K
42518,<=50K
42519,<=50K
42520,<=50K
42521,>50K
42522,<=50K
42523,<=50K
42524,<=50K
42525,<=50K
42526,<=50K
42527,<=50K
42528,<=50K
42529,<=50K
42530,<=50K
42531,<=50K
42532,<=50K
42533,>50K
42534,<=50K
42535,<=50K
42536,<=50K
42537,<=50K
42538,<=50K
42539,<=50K
42540,<=50K
42541,<=50K
42542,<=50K
42543,>50K
42544,<=50K
42545,<=50K
42546,<=50K
42547,<=50K
42548,<=50K
42549,<=50K
42550,<=50K
42551,<=50K
42552,<=50K
42553,<=50K
42554,<=50K
42555,<=50K
42556,>50K
42557,<=50K
42558,<=50K
42559,<=50K
42560,<=50K
42561,<=50K
42562,<=50K
42563,<=50K
42564,<=50K
42565,<=50K
42566,>50K
42567,<=50K
42568,>50K
42569,<=50K
42570,<=50K
42571,>50K
42572,<=50K
42573,<=50K
42574,>50K
42575,<=50K
42576,>50K
42577,<=50K
42578,<=50K
42579,<=50K
42580,<=50K
42581,>50K
42582,>50K
42583,<=50K
42584,<=50K
42585,<=50K
42586,<=50K
42587,<=50K
42588,<=50K
42589,>50K
42590,<=50K
42591,<=50K
42592,<=50K
42593,<=50K
42594,>50K
42595,<=50K
42596,>50K
42597,<=50K
42598,<=50K
42599,<=50K
42600,<=50K
42601,<=50K
42602,<=50K
42603,<=50K
42604,<=50K
42605,<=50K
42606,<=50K
42607,<=50K
42608,<=50K
42609,<=50K
42610,<=50K
42611,<=50K
42612,<=50K
42613,<=50K
42614,<=50K
42615,<=50K
42616,<=50K
42617,<=50K
42618,>50K
42619,<=50K
42620,>50K
42621,<=50K
42622,<=50K
42623,<=50K
42624,<=50K
42625,<=50K
42626,<=50K
42627,<=50K
42628,<=50K
42629,<=50K
42630,<=50K
42631,<=50K
42632,>50K
42633,<=50K
42634,<=50K
42635,>50K
42636,<=50K
42637,<=50K
42638,<=50K
42639,<=50K
42640,>50K
42641,<=50K
42642,>50K
42643,<=50K
42644,<=50K
42645,>50K
42646,<=50K
42647,<=50K
42648,<=50K
42649,<=50K
42650,<=50K
42651,<=50K
42652,>50K
42653,<=50K
42654,<=50K
42655,<=50K
42656,<=50K
42657,<=50K
42658,>50K
42659,<=50K
42660,<=50K
42661,>50K
42662,<=50K
42663,>50K
42664,<=50K
42665,<=50K
42666,>50K
42667,<=50K
42668,<=50K
42669,<=50K
42670,<=50K
42671,<=50K
42672,<=50K
42673,>50K
42674,<=50K
42675,<=50K
42676,>50K
42677,>50K
42678,<=50K
42679,<=50K
42680,<=50K
42681,<=50K
42682,<=50K
42683,<=50K
42684,>50K
42685,<=50K
42686,<=50K
42687,<=50K
42688,<=50K
42689,>50K
42690,<=50K
42691,>50K
42692,<=50K
42693,<=50K
42694,<=50K
42695,>50K
42696,<=50K
42697,<=50K
42698,<=50K
42699,<=50K
42700,>50K
42701,<=50K
42702,<=50K
42703,<=50K
42704,>50K
42705,>50K
42706,<=50K
42707,<=50K
42708,<=50K
42709,<=50K
42710,<=50K
42711,<=50K
42712,<=50K
42713,<=50K
42714,<=50K
42715,>50K
42716,<=50K
42717,>50K
42718,>50K
42719,<=50K
42720,<=50K
42721,<=50K
42722,<=50K
42723,<=50K
42724,<=50K
42725,<=50K
42726,<=50K
42727,<=50K
42728,<=50K
42729,<=50K
42730,<=50K
42731,<=50K
42732,<=50K
42733,<=50K
42734,<=50K
42735,<=50K
42736,<=50K
42737,>50K
42738,<=50K
42739,<=50K
42740,<=50K
42741,<=50K
42742,<=50K
42743,>50K
42744,<=50K
42745,<=50K
42746,<=50K
42747,>50K
42748,<=50K
42749,>50K
42750,<=50K
42751,<=50K
42752,<=50K
42753,<=50K
42754,<=50K
42755,<=50K
42756,>50K
42757,<=50K
42758,<=50K
42759,<=50K
42760,<=50K
42761,<=50K
42762,<=50K
42763,<=50K
42764,>50K
42765,>50K
42766,<=50K
42767,<=50K
42768,>50K
42769,>50K
42770,>50K
42771,<=50K
42772,<=50K
42773,<=50K
42774,<=50K
42775,<=50K
42776,<=50K
42777,<=50K
42778,<=50K
42779,<=50K
42780,<=50K
42781,>50K
42782,<=50K
42783,<=50K
42784,<=50K
42785,<=50K
42786,<=50K
42787,<=50K
42788,<=50K
42789,<=50K
42790,<=50K
42791,<=50K
42792,<=50K
42793,<=50K
42794,<=50K
42795,>50K
42796,<=50K
42797,>50K
42798,<=50K
42799,<=50K
42800,<=50K
42801,<=50K
42802,<=50K
42803,<=50K
42804,<=50K
42805,>50K
42806,>50K
42807,<=50K
42808,<=50K
42809,<=50K
42810,<=50K
42811,<=50K
42812,<=50K
42813,<=50K
42814,<=50K
42815,>50K
42816,<=50K
42817,<=50K
42818,<=50K
42819,<=50K
42820,<=50K
42821,<=50K
42822,<=50K
42823,<=50K
42824,<=50K
42825,<=50K
42826,>50K
42827,<=50K
42828,<=50K
42829,>50K
42830,<=50K
42831,<=50K
42832,<=50K
42833,>50K
42834,<=50K
42835,>50K
42836,<=50K
42837,<=50K
42838,<=50K
42839,>50K
42840,<=50K
42841,<=50K
42842,<=50K
42843,<=50K
42844,>50K
42845,<=50K
42846,<=50K
42847,<=50K
42848,<=50K
42849,<=50K
42850,<=50K
42851,<=50K
42852,<=50K
42853,<=50K
42854,<=50K
42855,>50K
42856,<=50K
42857,<=50K
42858,<=50K
42859,<=50K
42860,<=50K
42861,<=50K
42862,<=50K
42863,<=50K
42864,<=50K
42865,<=50K
42866,>50K
42867,<=50K
42868,<=50K
42869,<=50K
42870,<=50K
42871,<=50K
42872,<=50K
42873,<=50K
42874,<=50K
42875,<=50K
42876,<=50K
42877,<=50K
42878,<=50K
42879,<=50K
42880,<=50K
42881,<=50K
42882,>50K
42883,<=50K
42884,<=50K
42885,<=50K
42886,<=50K
42887,<=50K
42888,<=50K
42889,>50K
42890,<=50K
42891,<=50K
42892,<=50K
42893,<=50K
42894,<=50K
42895,<=50K
42896,<=50K
42897,<=50K
42898,<=50K
42899,>50K
42900,<=50K
42901,<=50K
42902,<=50K
42903,<=50K
42904,<=50K
42905,<=50K
42906,<=50K
42907,<=50K
42908,<=50K
42909,>50K
42910,<=50K
42911,<=50K
42912,<=50K
42913,<=50K
42914,<=50K
42915,<=50K
42916,>50K
42917,<=50K
42918,<=50K
42919,<=50K
42920,<=50K
42921,<=50K
42922,<=50K
42923,<=50K
42924,<=50K
42925,>50K
42926,<=50K
42927,<=50K
42928,<=50K
42929,<=50K
42930,>50K
42931,<=50K
42932,<=50K
42933,<=50K
42934,<=50K
42935,<=50K
42936,<=50K
42937,<=50K
42938,<=50K
42939,<=50K
42940,<=50K
42941,<=50K
42942,<=50K
42943,<=50K
42944,>50K
42945,<=50K
42946,<=50K
42947,<=50K
42948,<=50K
42949,>50K
42950,<=50K
42951,<=50K
42952,<=50K
42953,<=50K
42954,<=50K
42955,>50K
42956,<=50K
42957,<=50K
42958,<=50K
42959,<=50K
42960,<=50K
42961,>50K
42962,<=50K
42963,<=50K
42964,<=50K
42965,<=50K
42966,>50K
42967,<=50K
42968,<=50K
42969,<=50K
42970,<=50K
42971,<=50K
42972,<=50K
42973,<=50K
42974,<=50K
42975,<=50K
42976,<=50K
42977,<=50K
42978,<=50K
42979,<=50K
42980,<=50K
42981,<=50K
42982,<=50K
42983,<=50K
42984,<=50K
42985,<=50K
42986,<=50K
42987,<=50K
42988,<=50K
42989,<=50K
42990,<=50K
42991,<=50K
42992,<=50K
42993,<=50K
42994,<=50K
42995,<=50K
42996,>50K
42997,<=50K
42998,<=50K
42999,<=50K
43000,<=50K
43001,<=50K
43002,<=50K
43003,<=50K
43004,<=50K
43005,<=50K
43006,<=50K
43007,<=50K
43008,<=50K
43009,<=50K
43010,<=50K
43011,<=50K
43012,<=50K
43013,<=50K
43014,<=50K
43015,>50K
43016,<=50K
43017,>50K
43018,<=50K
43019,<=50K
43020,<=50K
43021,<=50K
43022,<=50K
43023,<=50K
43024,<=50K
43025,<=50K
43026,<=50K
43027,<=50K
43028,<=50K
43029,<=50K
43030,<=50K
43031,<=50K
43032,>50K
43033,<=50K
43034,<=50K
43035,<=50K
43036,>50K
43037,<=50K
43038,<=50K
43039,<=50K
43040,>50K
43041,<=50K
43042,<=50K
43043,<=50K
43044,<=50K
43045,<=50K
43046,<=50K
43047,<=50K
43048,<=50K
43049,<=50K
43050,>50K
43051,<=50K
43052,>50K
43053,<=50K
43054,<=50K
43055,<=50K
43056,<=50K
43057,<=50K
43058,>50K
43059,<=50K
43060,<=50K
43061,<=50K
43062,<=50K
43063,<=50K
43064,>50K
43065,<=50K
43066,<=50K
43067,>50K
43068,<=50K
43069,<=50K
43070,<=50K
43071,<=50K
43072,<=50K
43073,<=50K
43074,<=50K
43075,<=50K
43076,<=50K
43077,<=50K
43078,<=50K
43079,<=50K
43080,>50K
43081,<=50K
43082,>50K
43083,<=50K
43084,>50K
43085,<=50K
43086,<=50K
43087,<=50K
43088,<=50K
43089,<=50K
43090,>50K
43091,>50K
43092,<=50K
43093,<=50K
43094,<=50K
43095,<=50K
43096,<=50K
43097,<=50K
43098,<=50K
43099,<=50K
43100,>50K
43101,<=50K
43102,<=50K
43103,<=50K
43104,>50K
43105,<=50K
43106,<=50K
43107,<=50K
43108,<=50K
43109,>50K
43110,<=50K
43111,<=50K
43112,<=50K
43113,>50K
43114,<=50K
43115,<=50K
43116,<=50K
43117,<=50K
43118,>50K
43119,<=50K
43120,<=50K
43121,<=50K
43122,<=50K
43123,<=50K
43124,<=50K
43125,<=50K
43126,<=50K
43127,<=50K
43128,<=50K
43129,>50K
43130,<=50K
43131,>50K
43132,<=50K
43133,<=50K
43134,<=50K
43135,>50K
43136,<=50K
43137,>50K
43138,<=50K
43139,<=50K
43140,<=50K
43141,<=50K
43142,<=50K
43143,<=50K
43144,<=50K
43145,<=50K
43146,<=50K
43147,>50K
43148,>50K
43149,<=50K
43150,<=50K
43151,<=50K
43152,<=50K
43153,>50K
43154,<=50K
43155,>50K
43156,>50K
43157,<=50K
43158,>50K
43159,<=50K
43160,<=50K
43161,<=50K
43162,<=50K
43163,<=50K
43164,<=50K
43165,<=50K
43166,>50K
43167,<=50K
43168,<=50K
43169,<=50K
43170,<=50K
43171,<=50K
43172,<=50K
43173,<=50K
43174,<=50K
43175,<=50K
43176,<=50K
43177,<=50K
43178,<=50K
43179,<=50K
43180,>50K
43181,<=50K
43182,<=50K
43183,>50K
43184,<=50K
43185,<=50K
43186,<=50K
43187,>50K
43188,<=50K
43189,<=50K
43190,>50K
43191,<=50K
43192,<=50K
43193,>50K
43194,<=50K
43195,>50K
43196,<=50K
43197,<=50K
43198,<=50K
43199,<=50K
43200,>50K
43201,<=50K
43202,<=50K
43203,<=50K
43204,<=50K
43205,<=50K
43206,>50K
43207,>50K
43208,<=50K
43209,<=50K
43210,<=50K
43211,<=50K
43212,<=50K
43213,<=50K
43214,<=50K
43215,<=50K
43216,<=50K
43217,<=50K
43218,<=50K
43219,<=50K
43220,<=50K
43221,<=50K
43222,<=50K
43223,<=50K
43224,>50K
43225,<=50K
43226,<=50K
43227,<=50K
43228,<=50K
43229,<=50K
43230,<=50K
43231,<=50K
43232,<=50K
43233,<=50K
43234,>50K
43235,<=50K
43236,<=50K
43237,>50K
43238,<=50K
43239,>50K
43240,<=50K
43241,>50K
43242,<=50K
43243,<=50K
43244,<=50K
43245,<=50K
43246,<=50K
43247,<=50K
43248,<=50K
43249,<=50K
43250,<=50K
43251,<=50K
43252,<=50K
43253,<=50K
43254,<=50K
43255,<=50K
43256,<=50K
43257,<=50K
43258,<=50K
43259,<=50K
43260,<=50K
43261,<=50K
43262,<=50K
43263,<=50K
43264,<=50K
43265,<=50K
43266,<=50K
43267,<=50K
43268,>50K
43269,<=50K
43270,<=50K
43271,<=50K
43272,<=50K
43273,<=50K
43274,<=50K
43275,<=50K
43276,<=50K
43277,>50K
43278,>50K
43279,<=50K
43280,<=50K
43281,<=50K
43282,>50K
43283,>50K
43284,<=50K
43285,<=50K
43286,<=50K
43287,<=50K
43288,<=50K
43289,<=50K
43290,<=50K
43291,<=50K
43292,<=50K
43293,<=50K
43294,<=50K
43295,<=50K
43296,<=50K
43297,<=50K
43298,<=50K
43299,<=50K
43300,<=50K
43301,<=50K
43302,<=50K
43303,<=50K
43304,<=50K
43305,<=50K
43306,<=50K
43307,>50K
43308,<=50K
43309,<=50K
43310,<=50K
43311,>50K
43312,<=50K
43313,<=50K
43314,<=50K
43315,<=50K
43316,<=50K
43317,<=50K
43318,<=50K
43319,<=50K
43320,<=50K
43321,<=50K
43322,>50K
43323,<=50K
43324,<=50K
43325,<=50K
43326,<=50K
43327,<=50K
43328,<=50K
43329,<=50K
43330,>50K
43331,<=50K
43332,>50K
43333,<=50K
43334,<=50K
43335,<=50K
43336,<=50K
43337,<=50K
43338,<=50K
43339,<=50K
43340,<=50K
43341,<=50K
43342,<=50K
43343,<=50K
43344,<=50K
43345,<=50K
43346,>50K
43347,<=50K
43348,<=50K
43349,<=50K
43350,<=50K
43351,<=50K
43352,<=50K
43353,<=50K
43354,>50K
43355,<=50K
43356,<=50K
43357,<=50K
43358,>50K
43359,<=50K
43360,<=50K
43361,>50K
43362,<=50K
43363,<=50K
43364,>50K
43365,<=50K
43366,>50K
43367,>50K
43368,<=50K
43369,<=50K
43370,>50K
43371,<=50K
43372,<=50K
43373,<=50K
43374,<=50K
43375,>50K
43376,<=50K
43377,<=50K
43378,<=50K
43379,>50K
43380,<=50K
43381,<=50K
43382,<=50K
43383,<=50K
43384,<=50K
43385,<=50K
43386,<=50K
43387,<=50K
43388,<=50K
43389,<=50K
43390,<=50K
43391,<=50K
43392,<=50K
43393,<=50K
43394,>50K
43395,<=50K
43396,>50K
43397,<=50K
43398,>50K
43399,<=50K
43400,<=50K
43401,<=50K
43402,<=50K
43403,<=50K
43404,<=50K
43405,<=50K
43406,<=50K
43407,>50K
43408,>50K
43409,<=50K
43410,<=50K
43411,<=50K
43412,<=50K
43413,<=50K
43414,>50K
43415,<=50K
43416,<=50K
43417,<=50K
43418,<=50K
43419,<=50K
43420,>50K
43421,>50K
43422,<=50K
43423,>50K
43424,<=50K
43425,<=50K
43426,<=50K
43427,<=50K
43428,<=50K
43429,>50K
43430,<=50K
43431,<=50K
43432,<=50K
43433,<=50K
43434,<=50K
43435,>50K
43436,<=50K
43437,<=50K
43438,>50K
43439,<=50K
43440,>50K
43441,<=50K
43442,>50K
43443,<=50K
43444,<=50K
43445,<=50K
43446,<=50K
43447,<=50K
43448,<=50K
43449,<=50K
43450,<=50K
43451,<=50K
43452,<=50K
43453,<=50K
43454,<=50K
43455,<=50K
43456,<=50K
43457,<=50K
43458,<=50K
43459,<=50K
43460,>50K
43461,<=50K
43462,<=50K
43463,<=50K
43464,<=50K
43465,>50K
43466,>50K
43467,<=50K
43468,>50K
43469,>50K
43470,>50K
43471,<=50K
43472,<=50K
43473,<=50K
43474,<=50K
43475,<=50K
43476,<=50K
43477,<=50K
43478,<=50K
43479,>50K
43480,<=50K
43481,<=50K
43482,<=50K
43483,<=50K
43484,<=50K
43485,<=50K
43486,<=50K
43487,<=50K
43488,<=50K
43489,<=50K
43490,>50K
43491,<=50K
43492,<=50K
43493,<=50K
43494,<=50K
43495,<=50K
43496,<=50K
43497,>50K
43498,>50K
43499,<=50K
43500,<=50K
43501,>50K
43502,<=50K
43503,<=50K
43504,<=50K
43505,<=50K
43506,<=50K
43507,<=50K
43508,<=50K
43509,>50K
43510,<=50K
43511,<=50K
43512,<=50K
43513,>50K
43514,<=50K
43515,<=50K
43516,<=50K
43517,<=50K
43518,<=50K
43519,<=50K
43520,<=50K
43521,<=50K
43522,<=50K
43523,<=50K
43524,<=50K
43525,>50K
43526,<=50K
43527,<=50K
43528,<=50K
43529,<=50K
43530,>50K
43531,<=50K
43532,>50K
43533,<=50K
43534,<=50K
43535,<=50K
43536,>50K
43537,<=50K
43538,<=50K
43539,<=50K
43540,<=50K
43541,<=50K
43542,<=50K
43543,<=50K
43544,<=50K
43545,<=50K
43546,<=50K
43547,<=50K
43548,<=50K
43549,>50K
43550,<=50K
43551,<=50K
43552,<=50K
43553,<=50K
43554,<=50K
43555,<=50K
43556,<=50K
43557,>50K
43558,<=50K
43559,<=50K
43560,<=50K
43561,<=50K
43562,>50K
43563,<=50K
43564,<=50K
43565,<=50K
43566,<=50K
43567,<=50K
43568,>50K
43569,>50K
43570,>50K
43571,<=50K
43572,>50K
43573,<=50K
43574,<=50K
43575,<=50K
43576,<=50K
43577,>50K
43578,<=50K
43579,<=50K
43580,<=50K
43581,<=50K
43582,<=50K
43583,<=50K
43584,<=50K
43585,<=50K
43586,<=50K
43587,<=50K
43588,<=50K
43589,<=50K
43590,<=50K
43591,>50K
43592,<=50K
43593,<=50K
43594,<=50K
43595,<=50K
43596,>50K
43597,<=50K
43598,<=50K
43599,<=50K
43600,<=50K
43601,<=50K
43602,<=50K
43603,<=50K
43604,<=50K
43605,<=50K
43606,<=50K
43607,<=50K
43608,<=50K
43609,<=50K
43610,<=50K
43611,>50K
43612,>50K
43613,<=50K
43614,<=50K
43615,<=50K
43616,<=50K
43617,<=50K
43618,>50K
43619,<=50K
43620,<=50K
43621,>50K
43622,>50K
43623,<=50K
43624,<=50K
43625,<=50K
43626,>50K
43627,<=50K
43628,<=50K
43629,>50K
43630,<=50K
43631,<=50K
43632,<=50K
43633,<=50K
43634,<=50K
43635,<=50K
43636,<=50K
43637,<=50K
43638,<=50K
43639,<=50K
43640,<=50K
43641,<=50K
43642,<=50K
43643,<=50K
43644,<=50K
43645,<=50K
43646,<=50K
43647,<=50K
43648,<=50K
43649,<=50K
43650,<=50K
43651,>50K
43652,<=50K
43653,<=50K
43654,<=50K
43655,<=50K
43656,<=50K
43657,<=50K
43658,>50K
43659,<=50K
43660,<=50K
43661,<=50K
43662,<=50K
43663,<=50K
43664,<=50K
43665,<=50K
43666,<=50K
43667,<=50K
43668,>50K
43669,<=50K
43670,<=50K
43671,<=50K
43672,>50K
43673,<=50K
43674,<=50K
43675,<=50K
43676,<=50K
43677,<=50K
43678,<=50K
43679,<=50K
43680,<=50K
43681,>50K
43682,>50K
43683,<=50K
43684,>50K
43685,<=50K
43686,<=50K
43687,<=50K
43688,<=50K
43689,<=50K
43690,>50K
43691,<=50K
43692,<=50K
43693,>50K
43694,<=50K
43695,>50K
43696,<=50K
43697,<=50K
43698,<=50K
43699,<=50K
43700,<=50K
43701,<=50K
43702,<=50K
43703,<=50K
43704,>50K
43705,>50K
43706,<=50K
43707,<=50K
43708,>50K
43709,<=50K
43710,<=50K
43711,<=50K
43712,<=50K
43713,<=50K
43714,>50K
43715,>50K
43716,<=50K
43717,>50K
43718,<=50K
43719,<=50K
43720,<=50K
43721,<=50K
43722,<=50K
43723,>50K
43724,<=50K
43725,>50K
43726,<=50K
43727,>50K
43728,<=50K
43729,<=50K
43730,<=50K
43731,<=50K
43732,<=50K
43733,<=50K
43734,<=50K
43735,<=50K
43736,<=50K
43737,<=50K
43738,<=50K
43739,<=50K
43740,<=50K
43741,<=50K
43742,>50K
43743,<=50K
43744,>50K
43745,>50K
43746,<=50K
43747,>50K
43748,<=50K
43749,<=50K
43750,<=50K
43751,>50K
43752,<=50K
43753,<=50K
43754,>50K
43755,<=50K
43756,<=50K
43757,>50K
43758,<=50K
43759,<=50K
43760,>50K
43761,<=50K
43762,<=50K
43763,<=50K
43764,<=50K
43765,<=50K
43766,<=50K
43767,>50K
43768,<=50K
43769,<=50K
43770,<=50K
43771,>50K
43772,<=50K
43773,<=50K
43774,<=50K
43775,<=50K
43776,<=50K
43777,<=50K
43778,>50K
43779,<=50K
43780,<=50K
43781,<=50K
43782,<=50K
43783,<=50K
43784,<=50K
43785,>50K
43786,<=50K
43787,<=50K
43788,>50K
43789,>50K
43790,>50K
43791,<=50K
43792,>50K
43793,<=50K
43794,<=50K
43795,<=50K
43796,<=50K
43797,>50K
43798,>50K
43799,>50K
43800,<=50K
43801,>50K
43802,<=50K
43803,<=50K
43804,<=50K
43805,<=50K
43806,<=50K
43807,<=50K
43808,<=50K
43809,<=50K
43810,<=50K
43811,<=50K
43812,>50K
43813,<=50K
43814,<=50K
43815,<=50K
43816,>50K
43817,<=50K
43818,<=50K
43819,>50K
43820,>50K
43821,<=50K
43822,<=50K
43823,<=50K
43824,<=50K
43825,<=50K
43826,<=50K
43827,<=50K
43828,<=50K
43829,<=50K
43830,<=50K
43831,<=50K
43832,<=50K
43833,<=50K
43834,<=50K
43835,<=50K
43836,<=50K
43837,>50K
43838,<=50K
43839,>50K
43840,<=50K
43841,<=50K
43842,<=50K
43843,<=50K
43844,<=50K
43845,<=50K
43846,<=50K
43847,<=50K
43848,>50K
43849,<=50K
43850,<=50K
43851,<=50K
43852,>50K
43853,>50K
43854,<=50K
43855,<=50K
43856,<=50K
43857,<=50K
43858,<=50K
43859,>50K
43860,<=50K
43861,<=50K
43862,>50K
43863,<=50K
43864,<=50K
43865,<=50K
43866,>50K
43867,>50K
43868,<=50K
43869,<=50K
43870,<=50K
43871,>50K
43872,<=50K
43873,<=50K
43874,>50K
43875,<=50K
43876,<=50K
43877,<=50K
43878,>50K
43879,<=50K
43880,<=50K
43881,<=50K
43882,<=50K
43883,<=50K
43884,<=50K
43885,>50K
43886,<=50K
43887,<=50K
43888,<=50K
43889,<=50K
43890,<=50K
43891,<=50K
43892,<=50K
43893,<=50K
43894,<=50K
43895,<=50K
43896,<=50K
43897,>50K
43898,<=50K
43899,>50K
43900,<=50K
43901,<=50K
43902,<=50K
43903,<=50K
43904,<=50K
43905,<=50K
43906,<=50K
43907,<=50K
43908,<=50K
43909,<=50K
43910,<=50K
43911,<=50K
43912,<=50K
43913,>50K
43914,<=50K
43915,>50K
43916,>50K
43917,<=50K
43918,<=50K
43919,>50K
43920,<=50K
43921,<=50K
43922,<=50K
43923,<=50K
43924,<=50K
43925,<=50K
43926,<=50K
43927,<=50K
43928,<=50K
43929,<=50K
43930,<=50K
43931,<=50K
43932,>50K
43933,<=50K
43934,>50K
43935,>50K
43936,<=50K
43937,<=50K
43938,<=50K
43939,>50K
43940,<=50K
43941,<=50K
43942,<=50K
43943,<=50K
43944,<=50K
43945,<=50K
43946,<=50K
43947,>50K
43948,<=50K
43949,<=50K
43950,<=50K
43951,<=50K
43952,<=50K
43953,<=50K
43954,<=50K
43955,<=50K
43956,<=50K
43957,>50K
43958,>50K
43959,<=50K
43960,<=50K
43961,>50K
43962,<=50K
43963,<=50K
43964,<=50K
43965,<=50K
43966,<=50K
43967,<=50K
43968,<=50K
43969,<=50K
43970,<=50K
43971,<=50K
43972,<=50K
43973,<=50K
43974,<=50K
43975,>50K
43976,<=50K
43977,<=50K
43978,>50K
43979,<=50K
43980,<=50K
43981,<=50K
43982,<=50K
43983,<=50K
43984,>50K
43985,>50K
43986,<=50K
43987,<=50K
43988,<=50K
43989,<=50K
43990,<=50K
43991,<=50K
43992,<=50K
43993,<=50K
43994,<=50K
43995,<=50K
43996,<=50K
43997,<=50K
43998,<=50K
43999,<=50K
44000,<=50K
44001,<=50K
44002,<=50K
44003,<=50K
44004,<=50K
44005,<=50K
44006,>50K
44007,<=50K
44008,<=50K
44009,>50K
44010,<=50K
44011,<=50K
44012,<=50K
44013,<=50K
44014,<=50K
44015,<=50K
44016,<=50K
44017,<=50K
44018,<=50K
44019,<=50K
44020,<=50K
44021,<=50K
44022,<=50K
44023,<=50K
44024,<=50K
44025,<=50K
44026,>50K
44027,<=50K
44028,<=50K
44029,<=50K
44030,<=50K
44031,<=50K
44032,<=50K
44033,<=50K
44034,<=50K
44035,<=50K
44036,<=50K
44037,<=50K
44038,<=50K
44039,>50K
44040,<=50K
44041,<=50K
44042,<=50K
44043,<=50K
44044,<=50K
44045,<=50K
44046,<=50K
44047,<=50K
44048,<=50K
44049,<=50K
44050,<=50K
44051,<=50K
44052,>50K
44053,<=50K
44054,<=50K
44055,<=50K
44056,<=50K
44057,<=50K
44058,<=50K
44059,<=50K
44060,<=50K
44061,<=50K
44062,<=50K
44063,<=50K
44064,<=50K
44065,<=50K
44066,<=50K
44067,<=50K
44068,<=50K
44069,>50K
44070,<=50K
44071,<=50K
44072,<=50K
44073,>50K
44074,<=50K
44075,<=50K
44076,<=50K
44077,<=50K
44078,<=50K
44079,<=50K
44080,>50K
44081,<=50K
44082,<=50K
44083,<=50K
44084,<=50K
44085,<=50K
44086,<=50K
44087,<=50K
44088,<=50K
44089,<=50K
44090,<=50K
44091,<=50K
44092,<=50K
44093,<=50K
44094,<=50K
44095,<=50K
44096,<=50K
44097,<=50K
44098,>50K
44099,<=50K
44100,<=50K
44101,<=50K
44102,>50K
44103,>50K
44104,<=50K
44105,>50K
44106,<=50K
44107,<=50K
44108,<=50K
44109,<=50K
44110,<=50K
44111,<=50K
44112,<=50K
44113,<=50K
44114,>50K
44115,>50K
44116,<=50K
44117,<=50K
44118,<=50K
44119,<=50K
44120,<=50K
44121,<=50K
44122,<=50K
44123,<=50K
44124,<=50K
44125,<=50K
44126,<=50K
44127,<=50K
44128,<=50K
44129,<=50K
44130,>50K
44131,<=50K
44132,<=50K
44133,<=50K
44134,<=50K
44135,>50K
44136,<=50K
44137,<=50K
44138,<=50K
44139,<=50K
44140,>50K
44141,<=50K
44142,<=50K
44143,<=50K
44144,<=50K
44145,>50K
44146,<=50K
44147,<=50K
44148,>50K
44149,<=50K
44150,>50K
44151,<=50K
44152,>50K
44153,<=50K
44154,<=50K
44155,<=50K
44156,<=50K
44157,<=50K
44158,<=50K
44159,<=50K
44160,<=50K
44161,<=50K
44162,<=50K
44163,>50K
44164,<=50K
44165,<=50K
44166,<=50K
44167,<=50K
44168,<=50K
44169,<=50K
44170,<=50K
44171,>50K
44172,<=50K
44173,<=50K
44174,<=50K
44175,<=50K
44176,<=50K
44177,<=50K
44178,<=50K
44179,<=50K
44180,<=50K
44181,>50K
44182,<=50K
44183,<=50K
44184,<=50K
44185,<=50K
44186,<=50K
44187,<=50K
44188,>50K
44189,<=50K
44190,<=50K
44191,>50K
44192,<=50K
44193,<=50K
44194,<=50K
44195,<=50K
44196,<=50K
44197,<=50K
44198,<=50K
44199,<=50K
44200,<=50K
44201,<=50K
44202,<=50K
44203,<=50K
44204,<=50K
44205,<=50K
44206,<=50K
44207,<=50K
44208,<=50K
44209,>50K
44210,<=50K
44211,>50K
44212,<=50K
44213,<=50K
44214,<=50K
44215,<=50K
44216,>50K
44217,<=50K
44218,>50K
44219,>50K
44220,<=50K
44221,>50K
44222,<=50K
44223,<=50K
44224,<=50K
44225,<=50K
44226,<=50K
44227,>50K
44228,>50K
44229,<=50K
44230,<=50K
44231,<=50K
44232,<=50K
44233,<=50K
44234,<=50K
44235,<=50K
44236,<=50K
44237,<=50K
44238,<=50K
44239,<=50K
44240,<=50K
44241,<=50K
44242,<=50K
44243,<=50K
44244,<=50K
44245,<=50K
44246,<=50K
44247,<=50K
44248,<=50K
44249,<=50K
44250,>50K
44251,<=50K
44252,<=50K
44253,<=50K
44254,<=50K
44255,>50K
44256,<=50K
44257,<=50K
44258,<=50K
44259,<=50K
44260,<=50K
44261,<=50K
44262,<=50K
44263,<=50K
44264,<=50K
44265,<=50K
44266,<=50K
44267,<=50K
